Domain,IMG Genome,Genome Type,Content in mer genes,merA_copies,merA comment,merA IMG gene ID 1,merA IMG gene ID 2,merA IMG gene ID 3,merA IMG gene ID 4,merA IMG gene ID 5,merA IMG gene ID 6,merA IMG gene ID 7,merA IMG gene ID 8,merB copies,merB-like copies,merB comment,merB IMG gene ID 1,merB IMG gene ID 2,merB IMG gene ID 3,merB IMG gene ID 4,merB IMG gene ID 5,merB IMG gene ID 6,merB IMG gene ID 7,merB IMG gene ID 8,merB IMG gene ID 9-12,Phylum,Class,Order,Family,Genus,Species,Genome Name / Sample Name,Genome Sequencing Status
Bacteria,2795385883,Genome Analysis (Isolate),merB only,0,,,,,,,,,,1,0,,2797881020,,,,,,,,,Actinobacteria,Actinobacteria,Corynebacteriales,Mycobacteriaceae,Mycobacteroides,Mycobacteroides abscessus,Mycobacteroides abscessus abscessus 175,Complete
Bacteria,2799113239,Genome Analysis (Isolate),merB only,0,,,,,,,,,,1,0,,2802282362,,,,,,,,,Actinobacteria,Actinobacteria,Corynebacteriales,Mycobacteriaceae,Mycobacteroides,Mycobacteroides abscessus,Mycobacteroides abscessus abscessus 180,Complete
Bacteria,2795385880,Genome Analysis (Isolate),merB only,0,,,,,,,,,,1,0,,2797867912,,,,,,,,,Actinobacteria,Actinobacteria,Corynebacteriales,Mycobacteriaceae,Mycobacteroides,Mycobacteroides abscessus,Mycobacteroides abscessus abscessus 188,Complete
Bacteria,2795385885,Genome Analysis (Isolate),merB only,0,,,,,,,,,,1,0,,2797891936,,,,,,,,,Actinobacteria,Actinobacteria,Corynebacteriales,Mycobacteriaceae,Mycobacteroides,Mycobacteroides abscessus,Mycobacteroides abscessus abscessus 189,Complete
Bacteria,2795385679,Genome Analysis (Isolate),merB only,0,,,,,,,,,,1,0,,2796835390,,,,,,,,,Actinobacteria,Actinobacteria,Corynebacteriales,Mycobacteriaceae,Mycobacteroides,Mycobacteroides abscessus,Mycobacteroides abscessus abscessus 19,Complete
Bacteria,2802429025,Genome Analysis (Isolate),merB only,0,,,,,,,,,,1,0,,2803582596,,,,,,,,,Actinobacteria,Actinobacteria,Corynebacteriales,Mycobacteriaceae,Mycobacteroides,Mycobacteroides abscessus,Mycobacteroides abscessus abscessus 194,Complete
Bacteria,2802429075,Genome Analysis (Isolate),merB only,0,,,,,,,,,,1,0,,2803833528,,,,,,,,,Actinobacteria,Actinobacteria,Corynebacteriales,Mycobacteriaceae,Mycobacteroides,Mycobacteroides abscessus,Mycobacteroides abscessus abscessus 195,Complete
Bacteria,2802428986,Genome Analysis (Isolate),merB only,0,,,,,,,,,,1,0,,2803385126,,,,,,,,,Actinobacteria,Actinobacteria,Corynebacteriales,Mycobacteriaceae,Mycobacteroides,Mycobacteroides abscessus,Mycobacteroides abscessus abscessus 196,Complete
Bacteria,2795385595,Genome Analysis (Isolate),merB only,0,,,,,,,,,,1,0,,2796399962,,,,,,,,,Actinobacteria,Actinobacteria,Corynebacteriales,Mycobacteriaceae,Mycobacteroides,Mycobacteroides abscessus,Mycobacteroides abscessus abscessus 199,Complete
Bacteria,2795385969,Genome Analysis (Isolate),merB only,0,,,,,,,,,,1,0,,2798330194,,,,,,,,,Actinobacteria,Actinobacteria,Corynebacteriales,Mycobacteriaceae,Mycobacteroides,Mycobacteroides abscessus,Mycobacteroides abscessus abscessus 2,Complete
Bacteria,2799113083,Genome Analysis (Isolate),merB only,0,,,,,,,,,,1,0,,2801488013,,,,,,,,,Actinobacteria,Actinobacteria,Corynebacteriales,Mycobacteriaceae,Mycobacteroides,Mycobacteroides abscessus,Mycobacteroides abscessus abscessus 210,Complete
Bacteria,2799113245,Genome Analysis (Isolate),merB only,0,,,,,,,,,,1,0,,2802314057,,,,,,,,,Actinobacteria,Actinobacteria,Corynebacteriales,Mycobacteriaceae,Mycobacteroides,Mycobacteroides abscessus,Mycobacteroides abscessus abscessus 214,Complete
Bacteria,2799113243,Genome Analysis (Isolate),merB only,0,,,,,,,,,,1,0,,2802303428,,,,,,,,,Actinobacteria,Actinobacteria,Corynebacteriales,Mycobacteriaceae,Mycobacteroides,Mycobacteroides abscessus,Mycobacteroides abscessus abscessus 215,Complete
Bacteria,2802429113,Genome Analysis (Isolate),merB only,0,,,,,,,,,,1,0,,2804032487,,,,,,,,,Actinobacteria,Actinobacteria,Corynebacteriales,Mycobacteriaceae,Mycobacteroides,Mycobacteroides abscessus,Mycobacteroides abscessus abscessus 217,Complete
Bacteria,2799113081,Genome Analysis (Isolate),merB only,0,,,,,,,,,,1,0,,2801476639,,,,,,,,,Actinobacteria,Actinobacteria,Corynebacteriales,Mycobacteriaceae,Mycobacteroides,Mycobacteroides abscessus,Mycobacteroides abscessus abscessus 223,Complete
Bacteria,2802429117,Genome Analysis (Isolate),merB only,0,,,,,,,,,,1,0,,2804053291,,,,,,,,,Actinobacteria,Actinobacteria,Corynebacteriales,Mycobacteriaceae,Mycobacteroides,Mycobacteroides abscessus,Mycobacteroides abscessus abscessus 229,Complete
Bacteria,2799113084,Genome Analysis (Isolate),merB only,0,,,,,,,,,,1,0,,2801491849,,,,,,,,,Actinobacteria,Actinobacteria,Corynebacteriales,Mycobacteriaceae,Mycobacteroides,Mycobacteroides abscessus,Mycobacteroides abscessus abscessus 230,Complete
Bacteria,2802429122,Genome Analysis (Isolate),merB only,0,,,,,,,,,,1,0,,2804076490,,,,,,,,,Actinobacteria,Actinobacteria,Corynebacteriales,Mycobacteriaceae,Mycobacteroides,Mycobacteroides abscessus,Mycobacteroides abscessus abscessus 231,Complete
Bacteria,2799113077,Genome Analysis (Isolate),merB only,0,,,,,,,,,,1,0,,2801458007,,,,,,,,,Actinobacteria,Actinobacteria,Corynebacteriales,Mycobacteriaceae,Mycobacteroides,Mycobacteroides abscessus,Mycobacteroides abscessus abscessus 232,Complete
Bacteria,2795385680,Genome Analysis (Isolate),merB only,0,,,,,,,,,,1,0,,2796839338,,,,,,,,,Actinobacteria,Actinobacteria,Corynebacteriales,Mycobacteriaceae,Mycobacteroides,Mycobacteroides abscessus,Mycobacteroides abscessus abscessus 24,Complete
Bacteria,2795385714,Genome Analysis (Isolate),merB only,0,,,,,,,,,,1,0,,2797014278,,,,,,,,,Actinobacteria,Actinobacteria,Corynebacteriales,Mycobacteriaceae,Mycobacteroides,Mycobacteroides abscessus,Mycobacteroides abscessus abscessus 242,Complete
Bacteria,2795385654,Genome Analysis (Isolate),merB only,0,,,,,,,,,,1,0,,2796701296,,,,,,,,,Actinobacteria,Actinobacteria,Corynebacteriales,Mycobacteriaceae,Mycobacteroides,Mycobacteroides abscessus,Mycobacteroides abscessus abscessus 25,Complete
Bacteria,2802429114,Genome Analysis (Isolate),merB only,0,,,,,,,,,,1,0,,2804037410,,,,,,,,,Actinobacteria,Actinobacteria,Corynebacteriales,Mycobacteriaceae,Mycobacteroides,Mycobacteroides abscessus,Mycobacteroides abscessus abscessus 250,Complete
Bacteria,2799113037,Genome Analysis (Isolate),merB only,0,,,,,,,,,,1,0,,2801253521,,,,,,,,,Actinobacteria,Actinobacteria,Corynebacteriales,Mycobacteriaceae,Mycobacteroides,Mycobacteroides abscessus,Mycobacteroides abscessus abscessus 251,Complete
Bacteria,2802429115,Genome Analysis (Isolate),merB only,0,,,,,,,,,,1,0,,2804040918,,,,,,,,,Actinobacteria,Actinobacteria,Corynebacteriales,Mycobacteriaceae,Mycobacteroides,Mycobacteroides abscessus,Mycobacteroides abscessus abscessus 252,Complete
Bacteria,2802429123,Genome Analysis (Isolate),merB only,0,,,,,,,,,,1,0,,2804085103,,,,,,,,,Actinobacteria,Actinobacteria,Corynebacteriales,Mycobacteriaceae,Mycobacteroides,Mycobacteroides abscessus,Mycobacteroides abscessus abscessus 253,Complete
Bacteria,2802428998,Genome Analysis (Isolate),merB only,0,,,,,,,,,,1,0,,2803447162,,,,,,,,,Actinobacteria,Actinobacteria,Corynebacteriales,Mycobacteriaceae,Mycobacteroides,Mycobacteroides abscessus,Mycobacteroides abscessus abscessus 258,Complete
Bacteria,2799113055,Genome Analysis (Isolate),merB only,0,,,,,,,,,,1,0,,2801346095,,,,,,,,,Actinobacteria,Actinobacteria,Corynebacteriales,Mycobacteriaceae,Mycobacteroides,Mycobacteroides abscessus,Mycobacteroides abscessus abscessus 267,Complete
Bacteria,2802428991,Genome Analysis (Isolate),merB only,0,,,,,,,,,,1,0,,2803412787,,,,,,,,,Actinobacteria,Actinobacteria,Corynebacteriales,Mycobacteriaceae,Mycobacteroides,Mycobacteroides abscessus,Mycobacteroides abscessus abscessus 272,Complete
Bacteria,2802428990,Genome Analysis (Isolate),merB only,0,,,,,,,,,,1,0,,2803406845,,,,,,,,,Actinobacteria,Actinobacteria,Corynebacteriales,Mycobacteriaceae,Mycobacteroides,Mycobacteroides abscessus,Mycobacteroides abscessus abscessus 273,Complete
Bacteria,2799113165,Genome Analysis (Isolate),merB only,0,,,,,,,,,,1,0,,2801904241,,,,,,,,,Actinobacteria,Actinobacteria,Corynebacteriales,Mycobacteriaceae,Mycobacteroides,Mycobacteroides abscessus,Mycobacteroides abscessus abscessus 28,Complete
Bacteria,2802428988,Genome Analysis (Isolate),merB only,0,,,,,,,,,,1,0,,2803396517,,,,,,,,,Actinobacteria,Actinobacteria,Corynebacteriales,Mycobacteriaceae,Mycobacteroides,Mycobacteroides abscessus,Mycobacteroides abscessus abscessus 281,Complete
Bacteria,2802428992,Genome Analysis (Isolate),merB only,0,,,,,,,,,,1,0,,2803417132,,,,,,,,,Actinobacteria,Actinobacteria,Corynebacteriales,Mycobacteriaceae,Mycobacteroides,Mycobacteroides abscessus,Mycobacteroides abscessus abscessus 283,Complete
Bacteria,2795385769,Genome Analysis (Isolate),merB only,0,,,,,,,,,,1,0,,2797298500,,,,,,,,,Actinobacteria,Actinobacteria,Corynebacteriales,Mycobacteriaceae,Mycobacteroides,Mycobacteroides abscessus,Mycobacteroides abscessus abscessus 285,Complete
Bacteria,2802428959,Genome Analysis (Isolate),merB only,0,,,,,,,,,,1,0,,2803249445,,,,,,,,,Actinobacteria,Actinobacteria,Corynebacteriales,Mycobacteriaceae,Mycobacteroides,Mycobacteroides abscessus,Mycobacteroides abscessus abscessus 293,Complete
Bacteria,2802428938,Genome Analysis (Isolate),merB only,0,,,,,,,,,,1,0,,2803137240,,,,,,,,,Actinobacteria,Actinobacteria,Corynebacteriales,Mycobacteriaceae,Mycobacteroides,Mycobacteroides abscessus,Mycobacteroides abscessus abscessus 296,Complete
Bacteria,2802428941,Genome Analysis (Isolate),merB only,0,,,,,,,,,,1,0,,2803154318,,,,,,,,,Actinobacteria,Actinobacteria,Corynebacteriales,Mycobacteriaceae,Mycobacteroides,Mycobacteroides abscessus,Mycobacteroides abscessus abscessus 297,Complete
Bacteria,2795385770,Genome Analysis (Isolate),merB only,0,,,,,,,,,,1,0,,2797301143,,,,,,,,,Actinobacteria,Actinobacteria,Corynebacteriales,Mycobacteriaceae,Mycobacteroides,Mycobacteroides abscessus,Mycobacteroides abscessus abscessus 298,Complete
Bacteria,2802428961,Genome Analysis (Isolate),merB only,0,,,,,,,,,,1,0,,2803255928,,,,,,,,,Actinobacteria,Actinobacteria,Corynebacteriales,Mycobacteriaceae,Mycobacteroides,Mycobacteroides abscessus,Mycobacteroides abscessus abscessus 299,Complete
Bacteria,2795385956,Genome Analysis (Isolate),merB only,0,,,,,,,,,,1,0,,2798264762,,,,,,,,,Actinobacteria,Actinobacteria,Corynebacteriales,Mycobacteriaceae,Mycobacteroides,Mycobacteroides abscessus,Mycobacteroides abscessus abscessus 30,Complete
Bacteria,2795385771,Genome Analysis (Isolate),merB only,0,,,,,,,,,,1,0,,2797308112,,,,,,,,,Actinobacteria,Actinobacteria,Corynebacteriales,Mycobacteriaceae,Mycobacteroides,Mycobacteroides abscessus,Mycobacteroides abscessus abscessus 302,Complete
Bacteria,2802428956,Genome Analysis (Isolate),merB only,0,,,,,,,,,,1,0,,2803228545,,,,,,,,,Actinobacteria,Actinobacteria,Corynebacteriales,Mycobacteriaceae,Mycobacteroides,Mycobacteroides abscessus,Mycobacteroides abscessus abscessus 310,Complete
Bacteria,2795385766,Genome Analysis (Isolate),merB only,0,,,,,,,,,,1,0,,2797284396,,,,,,,,,Actinobacteria,Actinobacteria,Corynebacteriales,Mycobacteriaceae,Mycobacteroides,Mycobacteroides abscessus,Mycobacteroides abscessus abscessus 314,Complete
Bacteria,2795385764,Genome Analysis (Isolate),merB only,0,,,,,,,,,,1,0,,2797273996,,,,,,,,,Actinobacteria,Actinobacteria,Corynebacteriales,Mycobacteriaceae,Mycobacteroides,Mycobacteroides abscessus,Mycobacteroides abscessus abscessus 315,Complete
Bacteria,2802428954,Genome Analysis (Isolate),merB only,0,,,,,,,,,,1,0,,2803219092,,,,,,,,,Actinobacteria,Actinobacteria,Corynebacteriales,Mycobacteriaceae,Mycobacteroides,Mycobacteroides abscessus,Mycobacteroides abscessus abscessus 318,Complete
Bacteria,2795385957,Genome Analysis (Isolate),merB only,0,,,,,,,,,,1,0,,2798270462,,,,,,,,,Actinobacteria,Actinobacteria,Corynebacteriales,Mycobacteriaceae,Mycobacteroides,Mycobacteroides abscessus,Mycobacteroides abscessus abscessus 32,Complete
Bacteria,2802429000,Genome Analysis (Isolate),merB only,0,,,,,,,,,,1,0,,2803457516,,,,,,,,,Actinobacteria,Actinobacteria,Corynebacteriales,Mycobacteriaceae,Mycobacteroides,Mycobacteroides abscessus,Mycobacteroides abscessus abscessus 320,Complete
Bacteria,2795385724,Genome Analysis (Isolate),merB only,0,,,,,,,,,,1,0,,2797068806,,,,,,,,,Actinobacteria,Actinobacteria,Corynebacteriales,Mycobacteriaceae,Mycobacteroides,Mycobacteroides abscessus,Mycobacteroides abscessus abscessus 323,Complete
Bacteria,2799113254,Genome Analysis (Isolate),merB only,0,,,,,,,,,,1,0,,2802358943,,,,,,,,,Actinobacteria,Actinobacteria,Corynebacteriales,Mycobacteriaceae,Mycobacteroides,Mycobacteroides abscessus,Mycobacteroides abscessus abscessus 33,Complete
Bacteria,2795385726,Genome Analysis (Isolate),merB only,0,,,,,,,,,,1,0,,2797077000,,,,,,,,,Actinobacteria,Actinobacteria,Corynebacteriales,Mycobacteriaceae,Mycobacteroides,Mycobacteroides abscessus,Mycobacteroides abscessus abscessus 332,Complete
Bacteria,2795385762,Genome Analysis (Isolate),merB only,0,,,,,,,,,,1,0,,2797264200,,,,,,,,,Actinobacteria,Actinobacteria,Corynebacteriales,Mycobacteriaceae,Mycobacteroides,Mycobacteroides abscessus,Mycobacteroides abscessus abscessus 336,Complete
Bacteria,2802429027,Genome Analysis (Isolate),merB only,0,,,,,,,,,,1,0,,2803594531,,,,,,,,,Actinobacteria,Actinobacteria,Corynebacteriales,Mycobacteriaceae,Mycobacteroides,Mycobacteroides abscessus,Mycobacteroides abscessus abscessus 338,Complete
Bacteria,2795386043,Genome Analysis (Isolate),merB only,0,,,,,,,,,,1,0,,2798716867,,,,,,,,,Actinobacteria,Actinobacteria,Corynebacteriales,Mycobacteriaceae,Mycobacteroides,Mycobacteroides abscessus,Mycobacteroides abscessus abscessus 339,Complete
Bacteria,2795385676,Genome Analysis (Isolate),merB only,0,,,,,,,,,,1,0,,2796817896,,,,,,,,,Actinobacteria,Actinobacteria,Corynebacteriales,Mycobacteriaceae,Mycobacteroides,Mycobacteroides abscessus,Mycobacteroides abscessus abscessus 34,Complete
Bacteria,2795386047,Genome Analysis (Isolate),merB only,0,,,,,,,,,,1,0,,2798734956,,,,,,,,,Actinobacteria,Actinobacteria,Corynebacteriales,Mycobacteriaceae,Mycobacteroides,Mycobacteroides abscessus,Mycobacteroides abscessus abscessus 340,Complete
Bacteria,2799113049,Genome Analysis (Isolate),merB only,0,,,,,,,,,,1,0,,2801314024,,,,,,,,,Actinobacteria,Actinobacteria,Corynebacteriales,Mycobacteriaceae,Mycobacteroides,Mycobacteroides abscessus,Mycobacteroides abscessus abscessus 341,Complete
Bacteria,2802429183,Genome Analysis (Isolate),merB only,0,,,,,,,,,,1,0,,2804390906,,,,,,,,,Actinobacteria,Actinobacteria,Corynebacteriales,Mycobacteriaceae,Mycobacteroides,Mycobacteroides abscessus,Mycobacteroides abscessus abscessus 349,Complete
Bacteria,2802428896,Genome Analysis (Isolate),merB only,0,,,,,,,,,,1,0,,2802924496,,,,,,,,,Actinobacteria,Actinobacteria,Corynebacteriales,Mycobacteriaceae,Mycobacteroides,Mycobacteroides abscessus,Mycobacteroides abscessus abscessus 35,Complete
Bacteria,2795385663,Genome Analysis (Isolate),merB only,0,,,,,,,,,,1,0,,2796748619,,,,,,,,,Actinobacteria,Actinobacteria,Corynebacteriales,Mycobacteriaceae,Mycobacteroides,Mycobacteroides abscessus,Mycobacteroides abscessus abscessus 351,Complete
Bacteria,2795386044,Genome Analysis (Isolate),merB only,0,,,,,,,,,,1,0,,2798718142,,,,,,,,,Actinobacteria,Actinobacteria,Corynebacteriales,Mycobacteriaceae,Mycobacteroides,Mycobacteroides abscessus,Mycobacteroides abscessus abscessus 365,Complete
Bacteria,2802429069,Genome Analysis (Isolate),merB only,0,,,,,,,,,,1,0,,2803803784,,,,,,,,,Actinobacteria,Actinobacteria,Corynebacteriales,Mycobacteriaceae,Mycobacteroides,Mycobacteroides abscessus,Mycobacteroides abscessus abscessus 370,Complete
Bacteria,2795386048,Genome Analysis (Isolate),merB only,0,,,,,,,,,,1,0,,2798738742,,,,,,,,,Actinobacteria,Actinobacteria,Corynebacteriales,Mycobacteriaceae,Mycobacteroides,Mycobacteroides abscessus,Mycobacteroides abscessus abscessus 371,Complete
Bacteria,2802429062,Genome Analysis (Isolate),merB only,0,,,,,,,,,,1,0,,2803770446,,,,,,,,,Actinobacteria,Actinobacteria,Corynebacteriales,Mycobacteriaceae,Mycobacteroides,Mycobacteroides abscessus,Mycobacteroides abscessus abscessus 372,Complete
Bacteria,2795386051,Genome Analysis (Isolate),merB only,0,,,,,,,,,,1,0,,2798754968,,,,,,,,,Actinobacteria,Actinobacteria,Corynebacteriales,Mycobacteriaceae,Mycobacteroides,Mycobacteroides abscessus,Mycobacteroides abscessus abscessus 373,Complete
Bacteria,2795386007,Genome Analysis (Isolate),merB only,0,,,,,,,,,,1,0,,2798525628,,,,,,,,,Actinobacteria,Actinobacteria,Corynebacteriales,Mycobacteriaceae,Mycobacteroides,Mycobacteroides abscessus,Mycobacteroides abscessus abscessus 374,Complete
Bacteria,2795385893,Genome Analysis (Isolate),merB only,0,,,,,,,,,,1,0,,2797934591,,,,,,,,,Actinobacteria,Actinobacteria,Corynebacteriales,Mycobacteriaceae,Mycobacteroides,Mycobacteroides abscessus,Mycobacteroides abscessus abscessus 376,Complete
Bacteria,2802429094,Genome Analysis (Isolate),merB only,0,,,,,,,,,,1,0,,2803936777,,,,,,,,,Actinobacteria,Actinobacteria,Corynebacteriales,Mycobacteriaceae,Mycobacteroides,Mycobacteroides abscessus,Mycobacteroides abscessus abscessus 378,Complete
Bacteria,2795386052,Genome Analysis (Isolate),merB only,0,,,,,,,,,,1,0,,2798761657,,,,,,,,,Actinobacteria,Actinobacteria,Corynebacteriales,Mycobacteriaceae,Mycobacteroides,Mycobacteroides abscessus,Mycobacteroides abscessus abscessus 379,Complete
Bacteria,2802429190,Genome Analysis (Isolate),merB only,0,,,,,,,,,,1,0,,2804426178,,,,,,,,,Actinobacteria,Actinobacteria,Corynebacteriales,Mycobacteriaceae,Mycobacteroides,Mycobacteroides abscessus,Mycobacteroides abscessus abscessus 381,Complete
Bacteria,2795386050,Genome Analysis (Isolate),merB only,0,,,,,,,,,,1,0,,2798751905,,,,,,,,,Actinobacteria,Actinobacteria,Corynebacteriales,Mycobacteriaceae,Mycobacteroides,Mycobacteroides abscessus,Mycobacteroides abscessus abscessus 385,Complete
Bacteria,2802428892,Genome Analysis (Isolate),merB only,0,,,,,,,,,,1,0,,2802906689,,,,,,,,,Actinobacteria,Actinobacteria,Corynebacteriales,Mycobacteriaceae,Mycobacteroides,Mycobacteroides abscessus,Mycobacteroides abscessus abscessus 386,Complete
Bacteria,2795386027,Genome Analysis (Isolate),merB only,0,,,,,,,,,,1,0,,2798631083,,,,,,,,,Actinobacteria,Actinobacteria,Corynebacteriales,Mycobacteriaceae,Mycobacteroides,Mycobacteroides abscessus,Mycobacteroides abscessus abscessus 387,Complete
Bacteria,2799113109,Genome Analysis (Isolate),merB only,0,,,,,,,,,,1,0,,2801623437,,,,,,,,,Actinobacteria,Actinobacteria,Corynebacteriales,Mycobacteriaceae,Mycobacteroides,Mycobacteroides abscessus,Mycobacteroides abscessus abscessus 388,Complete
Bacteria,2802429058,Genome Analysis (Isolate),merB only,0,,,,,,,,,,1,0,,2803749793,,,,,,,,,Actinobacteria,Actinobacteria,Corynebacteriales,Mycobacteriaceae,Mycobacteroides,Mycobacteroides abscessus,Mycobacteroides abscessus abscessus 389,Complete
Bacteria,2799113106,Genome Analysis (Isolate),merB only,0,,,,,,,,,,1,0,,2801607700,,,,,,,,,Actinobacteria,Actinobacteria,Corynebacteriales,Mycobacteriaceae,Mycobacteroides,Mycobacteroides abscessus,Mycobacteroides abscessus abscessus 399,Complete
Bacteria,2799113107,Genome Analysis (Isolate),merB only,0,,,,,,,,,,1,0,,2801612795,,,,,,,,,Actinobacteria,Actinobacteria,Corynebacteriales,Mycobacteriaceae,Mycobacteroides,Mycobacteroides abscessus,Mycobacteroides abscessus abscessus 400,Complete
Bacteria,2802428971,Genome Analysis (Isolate),merB only,0,,,,,,,,,,1,0,,2803308413,,,,,,,,,Actinobacteria,Actinobacteria,Corynebacteriales,Mycobacteriaceae,Mycobacteroides,Mycobacteroides abscessus,Mycobacteroides abscessus abscessus 401,Complete
Bacteria,2795385873,Genome Analysis (Isolate),merB only,0,,,,,,,,,,1,0,,2797833432,,,,,,,,,Actinobacteria,Actinobacteria,Corynebacteriales,Mycobacteriaceae,Mycobacteroides,Mycobacteroides abscessus,Mycobacteroides abscessus abscessus 406,Complete
Bacteria,2795385847,Genome Analysis (Isolate),merB only,0,,,,,,,,,,1,0,,2797698807,,,,,,,,,Actinobacteria,Actinobacteria,Corynebacteriales,Mycobacteriaceae,Mycobacteroides,Mycobacteroides abscessus,Mycobacteroides abscessus abscessus 407,Complete
Bacteria,2795385758,Genome Analysis (Isolate),merB only,0,,,,,,,,,,1,0,,2797244488,,,,,,,,,Actinobacteria,Actinobacteria,Corynebacteriales,Mycobacteriaceae,Mycobacteroides,Mycobacteroides abscessus,Mycobacteroides abscessus abscessus 408,Complete
Bacteria,2795385697,Genome Analysis (Isolate),merB only,0,,,,,,,,,,1,0,,2796924925,,,,,,,,,Actinobacteria,Actinobacteria,Corynebacteriales,Mycobacteriaceae,Mycobacteroides,Mycobacteroides abscessus,Mycobacteroides abscessus abscessus 409,Complete
Bacteria,2802428926,Genome Analysis (Isolate),merB only,0,,,,,,,,,,1,0,,2803080162,,,,,,,,,Actinobacteria,Actinobacteria,Corynebacteriales,Mycobacteriaceae,Mycobacteroides,Mycobacteroides abscessus,Mycobacteroides abscessus abscessus 414,Complete
Bacteria,2795385634,Genome Analysis (Isolate),merB only,0,,,,,,,,,,1,0,,2796601914,,,,,,,,,Actinobacteria,Actinobacteria,Corynebacteriales,Mycobacteriaceae,Mycobacteroides,Mycobacteroides abscessus,Mycobacteroides abscessus abscessus 417,Complete
Bacteria,2795385631,Genome Analysis (Isolate),merB only,0,,,,,,,,,,1,0,,2796584647,,,,,,,,,Actinobacteria,Actinobacteria,Corynebacteriales,Mycobacteriaceae,Mycobacteroides,Mycobacteroides abscessus,Mycobacteroides abscessus abscessus 418,Complete
Bacteria,2795385849,Genome Analysis (Isolate),merB only,0,,,,,,,,,,1,0,,2797707261,,,,,,,,,Actinobacteria,Actinobacteria,Corynebacteriales,Mycobacteriaceae,Mycobacteroides,Mycobacteroides abscessus,Mycobacteroides abscessus abscessus 420,Complete
Bacteria,2802428874,Genome Analysis (Isolate),merB only,0,,,,,,,,,,1,0,,2802809076,,,,,,,,,Actinobacteria,Actinobacteria,Corynebacteriales,Mycobacteriaceae,Mycobacteroides,Mycobacteroides abscessus,Mycobacteroides abscessus abscessus 427,Complete
